Internal NodeID, SouthAmerica, WesternEurope, EastAfrica, SouthernAfrica, CentralAfrica, Asia, CentralAmerica, SouthernEurope, EasternEurope, HornOfAfrica, NorthernEurope, WestAfrica, SouthAfrica, NorthAmerica
Node2852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2856, 0.0, 0.0, 0.0, 0.33333333, 0.0, 0.0, 0.0, 0.33333333, 0.0, 0.0, 0.0, 0.0, 0.33333333, 0.0
Node2855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2818, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0
Node2857, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2817, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2815, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2810, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2807, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2806, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2860, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0
Node2868, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2858, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2805, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2768, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2752, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2874, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2873, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0
Node2875, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2872, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0
Node2870, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0
Node2880, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2900, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2890, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2907, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2910, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2920, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0
Node2926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2929, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.50000000, 0.0, 0.0, 0.0
Node2935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.50000000, 0.0, 0.0, 0.0
Node2934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2940, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2930, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.50000000, 0.0, 0.0, 0.0, 0.0
Node2946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2950, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0
Node2869, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0, 0.50000000, 0.0, 0.0, 0.0, 0.0
Node2751, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2743, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2955, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2954, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2953, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2952, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2742, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2958, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2957, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2963, 0.0, 0.0, 0.0, 0.50000000, 0.50000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2965, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2967, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2966, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2964, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2962, 0.0, 0.0, 0.0, 0.50000000, 0.50000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2961, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2971, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2972, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2970, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2969, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2974, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2976, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2979, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2982, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2983, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2981, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2984, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2980, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2978, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2989, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2990, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2988, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2987, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2992, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2993, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2991, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2986, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2985, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2977, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2975, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2973, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2968, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2960, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2959, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2956, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node2741, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node628, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node3000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node3002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node3004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node3003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node2996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0
Node3007, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3011, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3015, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3014, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3013, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3012, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3010, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3018, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3020, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3019, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3017, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3016, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3009, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Node3023, 0.0, 0.0, 0.0, 0.0, 1.00000000, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
